l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round,weight_old
2.6897081798986715,9.992117502067266,0.8846280926647289,0.3094282402417166,0.0593754921956817,0.3343659770978398,0.08272816105181617,1.1154749092668845,4,0.00013584274894962452,0.4628346833467893,566770,6,0.00043237995874155467
2.5750990068514805,4.054284256845107,0.8562834664690948,0.14213916712282937,0.0598421148926012,0.7413126117024268,0.021570966853908483,1.170870539164872,5,0.0008974145714579112,0.4628346833467893,566770,6,0.003043159246924047
2.5652011529093453,13.548781266280596,0.7922708321472758,0.2475390449442245,0.13217299032529728,0.35545924378472504,0.11736380276645458,1.0314631690124314,5,0.0001073498405425735,0.4628346833467893,566770,6,0.0003122224184916499
2.5442784508261105,33.56228456845582,0.742767980307813,0.008086118280827281,0.4749995478038544,0.278990524455281,0.8020930995877776,1.163213070643402,3,0.00018036483619886682,0.4628346833467893,566770,6,0.0006061810060767557
1.7480265046907881,32.23483429976809,0.7104735949350429,0.5616510722893405,0.10782773607044316,0.27525689827952776,0.13913325148499583,1.046201201700965,5,9.536149570733824e-5,0.4628346833467893,566770,6,0.00028163390137303295
2.4999610894668214,35.08613490427588,0.7970452001359379,0.023131483520062446,0.15450846968630433,0.2622502501156402,0.01576417757523882,0.9261331023594286,4,9.333054509521434e-5,0.4628346833467893,566770,6,0.0002448567490750651
2.8570710136729134,13.602391978822832,0.9610076790178342,0.08666157668273133,0.041990283307609275,0.4419097033708857,0.022269654643842507,1.1049787149274568,5,0.000219364836371168,0.4628346833467893,566770,6,0.0006901368309167805
2.241503108793138,36.28909320183867,0.8195932588869365,0.14370115171303538,0.1845234309877544,0.40133451024043537,0.29224846457590653,0.9016145401461242,5,7.633389807457036e-5,0.4628346833467893,566770,6,0.00019582788641035926
2.180534457506667,23.015121355396722,0.8265705190994306,0.6016831167963648,0.15400050384764963,0.4079700308108918,0.21485886457849307,1.148760745237167,3,5.680980043317921e-5,0.4628346833467893,566770,6,0.00018776649045128588
2.230274190029836,30.149150709454172,0.9277294254523447,0.6203114311026943,0.06910845318883342,0.34978030454223585,0.12927028588389172,1.021690910067198,4,5.765486236545439e-5,0.4628346833467893,566770,6,0.00016601288138315182
2.655027084350596,20.946642502963556,0.8381482084170476,0.0939890937503263,0.0970844813448474,0.27460871388683805,0.17140059790074536,1.0932376451415793,4,8.108642296950084e-5,0.4628346833467893,566770,6,0.00025183256716446764
2.291537359861485,28.21843843012786,0.7357450093019244,0.16101378376520312,0.1796345083918066,0.33855475509158395,0.3135301896153776,1.1211012855666727,5,6.742782002309564e-5,0.4628346833467893,566770,6,0.0002159736434478218
2.5507815523439583,25.189198579207066,0.9367472151307997,0.35150739993381364,0.06726268719851128,0.3804667397032691,0.21130935803677897,1.1236459202583042,3,5.6907289753353454e-5,0.4628346833467893,566770,6,0.0001827973505722141
1.9784561262055846,25.041743556074536,0.7549354720041388,0.726988361612368,0.09522329767922744,0.48325322352511224,0.027235284646995164,1.0707052581676832,4,9.111873743466553e-5,0.4628346833467893,566770,6,0.0002761745181627462
